AMKA,first_name,last_name,fathers_name,date_of_birth,gender,weight,height,phone_number,email,address,occupation,nationality,insurance_provider
72742935310,Ioanna,Stamatiou,Aristeidis,1992-04-09,F,54,174,6910347128,ioanna.stamatiou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
06120249861,Maria,Antoniou,Leonidas,1958-11-08,F,80,175,6966518636,maria.antoniou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
10803556211,Xanthi,Archontopoulou,Anastasios,1995-10-21,F,52,184,6930196647,xanthi.archontopoulou2@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
65790457925,Alexandros,Papanikolaou,Konstantinos,1965-05-16,M,117,160,6907659422,alexandros.papanikolaou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
21749501453,Stavroula,Eleftheriadi,Markos,1988-08-19,F,70,171,6969600583,stavroula.eleftheriadi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
41935666355,Georgia,Konstantinidi,Filippos,1999-06-12,F,50,170,6972628373,georgia.konstantinidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
94630962919,Christos,Karamanlis,Kyriakos,1960-12-11,M,57,169,6904834824,christos.karamanlis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
50859875855,Ariadni,Petridi,Theodoros,1982-08-26,F,88,165,6977102939,ariadni.petridi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
53939347151,Evangelia,Spanou,Filippos,2001-11-11,F,90,195,6912765980,evangelia.spanou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
13000555908,Nikoletta,Oikonomidi,Charalampos,1973-10-17,F,105,184,6956623797,nikoletta.oikonomidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
66482556192,Eirini,Papadimitriou,Michalis,1995-01-16,F,116,192,6956863014,eirini.papadimitriou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
22926625187,Aristeidis,Ioannidis,Ilias,1978-07-03,M,114,179,6989292893,aristeidis.ioannidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
27558291825,Andreas,Petridis,Alexandros,1999-11-03,M,99,194,6933489371,andreas.petridis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
14203388402,Thomas,Sidiropoulos,Eleftherios,1973-01-23,M,58,189,6962624022,thomas.sidiropoulos1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
90020908362,Athina,Vasileiou,Michalis,1949-10-10,F,100,183,6922271377,athina.vasileiou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
21336506175,Xanthi,Petridi,Georgios,1988-10-16,F,91,164,6928128859,xanthi.petridi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
11880633676,Emmanouil,Papanikolaou,Konstantinos,1971-09-21,M,63,185,6928883277,emmanouil.papanikolaou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
63155318739,Anastasia,Petridi,Athanasios,1966-08-01,F,116,181,6995535165,anastasia.petridi3@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
28328594470,Panagiotis,Michailidis,Petros,1969-09-18,M,57,165,6936121283,panagiotis.michailidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
51089129799,Ariadni,Chronopoulou,Anastasios,1959-08-21,F,89,156,6939114012,ariadni.chronopoulou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
31694338660,Panagiotis,Stamatiou,Dimitris,2002-03-26,M,98,187,6939181479,panagiotis.stamatiou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
63694248961,Pinelopi,Diamanti,Athanasios,1972-06-05,F,95,192,6969278521,pinelopi.diamanti2@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
04057508610,Athina,Papageorgiou,Vasilis,1980-07-14,F,107,158,6964621390,athina.papageorgiou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
89959402216,Sofia,Papageorgiou,Vasilis,1980-02-07,F,68,156,6984153192,sofia.papageorgiou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
26065972482,Sofia,Vlachopoulou,Ioannis,2003-09-12,F,65,165,6977429524,sofia.vlachopoulou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
62354602888,Charalampos,Angelopoulos,Kyriakos,1970-12-22,M,69,170,6989092242,charalampos.angelopoulos1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
23774310385,Foteini,Triantafyllou,Pavlos,1996-02-14,F,64,163,6974104499,foteini.triantafyllou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
55594946148,Georgios,Spanos,Markos,1999-01-05,M,117,167,6932012209,georgios.spanos@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
71075932954,Evangelia,Nikolaidi,Theodoros,1959-10-27,F,73,184,6984565335,evangelia.nikolaidi1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
04511085838,Eleni,Panagiotidi,Sotiris,1952-01-27,F,78,183,6972144489,eleni.panagiotidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
30333235682,Vasilis,Panagiotidis,Alexandros,1999-11-02,M,93,159,6920992444,vasilis.panagiotidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
30844888758,Paraskevi,Oikonomidi,Ioannis,1992-06-19,F,116,158,6930359847,paraskevi.oikonomidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
12476580057,Aristeidis,Bakogiannis,Emmanouil,1953-12-19,M,62,186,6951552562,aristeidis.bakogiannis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
27854512147,Grigoris,Mavridis,Markos,1980-07-18,M,52,185,6939182731,grigoris.mavridis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
93022838659,Vasilis,Christodoulou,Christos,1947-04-02,M,89,191,6960390590,vasilis.christodoulou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
13924841266,Danai,Tsoukala,Aristeidis,1988-04-25,F,61,186,6935453189,danai.tsoukala1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
42098075254,Elisavet,Lazaridi,Panagiotis,1995-09-09,F,71,180,6966051345,elisavet.lazaridi1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
81534185066,Kalliopi,Bakogianni,Athanasios,1954-04-28,F,117,170,6913928621,kalliopi.bakogianni@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
73115315211,Despoina,Papadimitriou,Ilias,1982-07-09,F,56,195,6904665386,despoina.papadimitriou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
27093609582,Christina,Papadimitriou,Filippos,1990-04-14,F,104,185,6900985398,christina.papadimitriou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
67560704686,Ilias,Ioannidis,Antonis,1981-03-19,M,55,167,6922938624,ilias.ioannidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
11230559999,Filippos,Panagiotidis,Dimitris,1991-09-24,M,56,169,6923041345,filippos.panagiotidis2@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
62188925442,Eleni,Panagiotidi,Emmanouil,1982-09-25,F,50,174,6969442762,eleni.panagiotidi1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
82523473829,Ilias,Kalligas,Leonidas,1993-07-15,M,107,183,6956857614,ilias.kalligas@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
80638386883,Evangelia,Chronopoulou,Grigoris,1992-10-29,F,62,163,6961107022,evangelia.chronopoulou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
27266763308,Athanasios,Oikonomidis,Emmanouil,1996-06-14,M,105,169,6962602525,athanasios.oikonomidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
01999202961,Sotiris,Vasileiou,Michalis,1949-10-09,M,102,194,6938157498,sotiris.vasileiou3@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
16233502316,Evangelos,Triantafyllou,Konstantinos,1964-02-18,M,108,184,6915180996,evangelos.triantafyllou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
49231313462,Michalis,Panagiotidis,Christos,1966-06-07,M,72,160,6994503851,michalis.panagiotidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
49874388113,Markos,Athanasiou,Andreas,2002-04-07,M,95,191,6902718809,markos.athanasiou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
48990027836,Markos,Christodoulou,Markos,2002-01-09,M,90,163,6934813521,markos.christodoulou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
30037777559,Alexandra,Konstantinidi,Pavlos,1978-04-26,F,100,166,6909301760,alexandra.konstantinidi1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
94920151847,Ariadni,Spanou,Dionysios,1996-09-15,F,79,157,6970780713,ariadni.spanou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
44671739438,Elisavet,Papanikolaou,Charalampos,1951-12-16,F,57,161,6951839702,elisavet.papanikolaou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
14721556275,Stavroula,Christodoulou,Ilias,1968-11-16,F,67,183,6962449369,stavroula.christodoulou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
89980088683,Aristeidis,Panagiotidis,Spyros,1976-09-10,M,84,191,6989414369,aristeidis.panagiotidis1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
99665832521,Nikoletta,Papadopoulou,Eleftherios,1952-02-23,F,57,190,6911548694,nikoletta.papadopoulou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
37774607062,Theodora,Antoniou,Charalampos,1987-05-04,F,98,173,6942537535,theodora.antoniou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
51539199991,Xanthi,Sidiropoulou,Antonis,1950-09-16,F,98,157,6961459449,xanthi.sidiropoulou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
95298472986,Theodora,Nikolaidi,Filippos,2000-02-16,F,77,157,6978333767,theodora.nikolaidi3@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
64588396017,Nikoletta,Ioannidi,Dimitris,1961-09-22,F,111,159,6982501574,nikoletta.ioannidi2@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
02705832844,Eleftherios,Dimitriou,Pavlos,1980-12-08,M,75,172,6902876596,eleftherios.dimitriou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
81843126129,Alexandra,Alexiou,Filippos,1970-02-27,F,102,175,6990812238,alexandra.alexiou2@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
30839461766,Markos,Tsakalidis,Dimitris,1960-05-11,M,97,172,6973592343,markos.tsakalidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
20786386422,Alexandra,Kalliga,Nikos,2000-05-23,F,107,189,6969648560,alexandra.kalliga1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
54727235195,Evangelia,Chatzidaki,Anastasios,1981-03-15,F,91,192,6941175925,evangelia.chatzidaki@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
